chr	position	LTR	strand	break-point distance counts

chr21,	27558731,	3',	-,	27558687,	44,	4,	0

chr22,	17248938,	3',	+,	17248989,	51,	17,	0
chr22,	17248938,	3',	+,	17248979,	41,	6,	0

chr22,	21955507,	3',	+,	21955537,	30,	331,	325

chr22,	25309891,	3',	+,	25309935,	44,	2,	0

chr22,	28346435,	3',	-,	28346405,	30,	110,	108

chr22,	32096142,	3',	+,	32096244,	102,	37,	0

chr22,	40319043,	3',	-,	40318947,	96,	3,	0

chr22,	40643289,	3',	-,	40643117,	172,	92,	94

chr22,	40644783,	3',	-,	40644580,	203,	4,	4

chr22,	43373021,	3',	-,	43372689,	332,	0,	1

chr3,	32968739,	3',	-,	32968665,	74,	1,	1

chr3,	37408163,	3',	-,	37408116,	47,	185,	104

chr3,	46316645,	3',	+,	46316714,	69,	50,	50

chr3,	47159811,	3',	+,	47159913,	102,	9,	0

chr3,	48735746,	3',	-,	48735529,	217,	2,	2

chr3,	50148455,	3',	-,	50148216,	239,	0,	3

chr3,	145801617,	3',	-,	145801573,	44,	1,	0

chr3,	188499439,	3',	+,	188499483,	44,	2,	0

chr3,	197004497,	3',	-,	197004463,	34,	77,	1

chr4,	947514,	3',	-,	947445,	69,	143,	139

chr4,	12093683,	3',	+,	12093734,	51,	1,	0

chr4,	89388421,	3',	+,	89388462,	41,	176,	174

chr4,	109518951,	3',	-,	109518778,	173,	57,	57

chr4,	110156089,	3',	-,	110156042,	47,	171,	123

chr4,	129173040,	3',	+,	129173084,	44,	6,	0

chr4,	132885532,	3',	+,	132885623,	91,	1,	1

chr5,	16085829,	3',	+,	16085873,	44,	1,	0

chr5,	16951415,	3',	+,	16951459,	44,	3,	0

chr5,	21479475,	3',	-,	21479431,	44,	3,	0

chr5,	28993215,	3',	+,	28993266,	51,	1,	0

chr5,	70241178,	3',	+,	70241227,	49,	1,	0

chr5,	80347202,	3',	+,	80347394,	192,	28,	28

chr5,	96301475,	3',	-,	96301357,	118,	1,	1

chr5,	131735872,	3',	+,	131736105,	233,	0,	8
chr5,	131735872,	3',	+,	131736066,	194,	7,	7
chr5,	131735872,	3',	+,	131735996,	124,	50,	50
chr5,	131735872,	3',	+,	131735923,	51,	10,	4
chr5,	131735872,	3',	+,	131735913,	41,	5,	2

chr5,	141485741,	3',	-,	141485626,	115,	123,	123

chr5,	152554789,	3',	+,	152554883,	94,	1,	1

chr5,	163963480,	3',	-,	163963429,	51,	9,	0
chr5,	163963480,	3',	-,	163963439,	41,	5,	0

chr5,	176596334,	3',	-,	176595954,	380,	0,	3
chr5,	176596334,	3',	-,	176596089,	245,	0,	9
chr5,	176596334,	3',	-,	176596148,	186,	43,	44
chr5,	176596334,	3',	-,	176596237,	97,	165,	0

chr6,	6473856,	3',	-,	6473812,	44,	2,	0

chr6,	26547345,	3',	+,	26547532,	187,	4,	4

chr6,	30542833,	3',	-,	30542713,	120,	60,	60

chr6,	30579734,	3',	-,	30579691,	43,	75,	75

chr6,	32926762,	3',	+,	32926815,	53,	544,	536

chr6,	32950881,	3',	-,	32950684,	197,	7,	7

chr6,	36564436,	3',	-,	36564205,	231,	0,	9
chr6,	36564436,	3',	-,	36564238,	198,	1,	1

chr6,	43002398,	3',	-,	43002066,	332,	0,	26

chr6,	43567531,	3',	-,	43567448,	83,	2,	2

chr6,	79675187,	3',	+,	79675403,	216,	15,	15

chr6,	87934079,	3',	+,	87934235,	156,	110,	109

chr6,	90488371,	3',	+,	90488415,	44,	4,	0

chr7,	3813614,	3',	+,	3813658,	44,	6,	0

chr7,	5804715,	3',	+,	5804938,	223,	14,	15

chr7,	6394694,	3',	+,	6394743,	49,	1,	1

chr7,	7703008,	3',	-,	7702900,	108,	6,	0

chr7,	14292822,	3',	+,	14292852,	30,	225,	214

chr7,	19727382,	3',	-,	19727331,	51,	18,	0
chr7,	19727382,	3',	-,	19727341,	41,	3,	0

chr7,	19921338,	3',	-,	19921297,	41,	6,	0

chr7,	65951147,	3',	-,	65951117,	30,	3,	2

chr7,	72115148,	3',	-,	72115104,	44,	0,	1

chr7,	76047471,	3',	+,	76047520,	49,	8,	0

chr7,	86830193,	3',	+,	86830267,	74,	113,	114

chr7,	87508998,	3',	+,	87509032,	34,	71,	34

chr7,	102407033,	3',	-,	102406736,	297,	0,	2

chr8,	9846830,	3',	+,	9847056,	226,	1,	1

chr8,	80896600,	3',	+,	80896651,	51,	15,	0
chr8,	80896600,	3',	+,	80896641,	41,	4,	0

chr8,	90686441,	3',	+,	90686492,	51,	11,	0
chr8,	90686441,	3',	+,	90686482,	41,	3,	0

chr8,	144720002,	3',	-,	144719866,	136,	92,	92

chr8,	145243825,	3',	-,	145243583,	242,	0,	42

chr8,	146287378,	3',	+,	146287442,	64,	182,	180

chr9,	38949349,	3',	+,	38949393,	44,	8,	0

chr9,	40153452,	3',	-,	40153408,	44,	5,	0

chr9,	42240044,	3',	+,	42240198,	154,	3,	2
chr9,	42240044,	3',	+,	42240135,	91,	23,	10

chr9,	45453475,	3',	-,	45453321,	154,	5,	0
chr9,	45453475,	3',	-,	45453384,	91,	17,	0

chr9,	65783087,	3',	-,	65783043,	44,	1,	0

chr9,	68288152,	3',	+,	68288243,	91,	25,	0

chr9,	70634865,	3',	+,	70634956,	91,	19,	14

chr9,	84018038,	3',	-,	84017994,	44,	2,	0

chr9,	84826550,	3',	+,	84826594,	44,	7,	0

chr9,	93221562,	3',	-,	93221518,	44,	1,	0

chr9,	95288554,	3',	+,	95288757,	203,	6,	6

chr9,	96957393,	3',	+,	96957427,	34,	81,	0

chr9,	117926210,	3',	+,	117926254,	44,	2,	0

chr9,	135553991,	3',	+,	135554282,	291,	0,	15

chr9,	139350705,	3',	+,	139350972,	267,	0,	39

chrX,	19682765,	3',	+,	19683106,	341,	0,	5

chrX,	35785926,	3',	+,	35785975,	49,	1,	0

chrX,	41439630,	3',	+,	41439820,	190,	11,	11

chrX,	42069878,	3',	-,	42069834,	44,	7,	0

chrX,	57089384,	3',	-,	57089234,	150,	66,	66

chrX,	62311207,	3',	+,	62311258,	51,	1,	1

chrX,	69542410,	3',	-,	69542366,	44,	4,	0

chrX,	75990205,	3',	+,	75990254,	49,	9,	0

chrX,	77220448,	3',	-,	77220291,	157,	70,	70

chrX,	94802955,	3',	-,	94802904,	51,	1,	0

chrX,	153339082,	3',	-,	153339011,	71,	310,	303

chrY,	15584679,	3',	+,	15584727,	48,	99,	97
